Membership Plan,4 New Members,Net Increase,Sponsor New Kiwanis Club,Apppointed Membership Chair,Use ACE Tools,Officer Attended CLE,Convention Attendance,Attended Amplify,Signature Project Contest Entry,Annual Signature Project,Sponsors a Service Leadership Program,Supports a Local Children-focused Organization,KCF Support,Completed a Club Fundraising Project,Active Partnership with KI or Local Partner,Received Positive Media Coverage,Completed Youth Protection Education,Appointed PR Chair,Points earned,District ID,District Name,Club ID,Club Name
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K35,New Zealand-South Pacific,K12414,Vahine Papeete-Tahiti
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K41,Switzerland-Liechtenstein,K12415,Sursee
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K21,Eastern Canada and the Caribbean,K12417,Ceilidh-Sydney Mines and North Sydney Golden K
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K04,Carolinas,K12419,Hillsborough
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K34,Australia,K12420,Echuca-Moama
5,15,0,0,5,5,0,5,0,5,5,15,5,10,5,5,5,0,5,95,K24,Rocky Mountain,K12423,Poudre Golden K Ft. Collins
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,55,K22,Pacific Northwest,K12425,St. Helens Day Breakers
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K36,Philippine Luzon,K12426,Princess Urduja Dagupan City
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K06,Georgia,K12432,Fairfield-Villa Rica
5,15,0,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,0,65,K04,Carolinas,K12445,Lee County
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12452,Leibnitz
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K12454,Bad Aibling
5,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,50,K22,Pacific Northwest,K12469,Central Okanagan
5,0,0,0,5,5,0,5,0,0,5,0,5,10,5,5,5,0,0,55,K04,Carolinas,K12476,Spring Lake/Cumberland County
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K52,France-Monaco,K12485,Rodez Segodunum
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K12486,Stuttgart
0,15,0,0,5,5,10,5,0,0,5,0,5,10,5,5,5,0,0,75,K11,Louisiana-Mississippi-West Tennessee,K12497,Southwest Louisiana
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K21,Eastern Canada and the Caribbean,K12498,Paramaribo Central
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K52,France-Monaco,K12501,Saint Amand Montrond
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K41,Switzerland-Liechtenstein,K12505,Uri
0,15,20,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,5,85,K17,New England and Bermuda,K12512,St. George's
5,15,20,0,5,5,0,5,5,0,5,15,5,15,5,5,5,5,5,125,K04,Carolinas,K12513,Kernersville
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K12529,Beersel
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K12530,Chun Fang Tao Yuan Hsien
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K12536,Köln
5,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,45,K08,Indiana,K12541,Castleton
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12543,Interlaken
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K12544,Castrovillari
0,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,100,K19,New York,K12549,Kings Plaza-Canarsie
5,15,20,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,100,K08,Indiana,K12562,Valparaiso Sunrise
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12568,Schwyz
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K13,Minnesota-Dakotas,K12570,Olivia
5,15,0,10,5,5,10,5,0,0,5,15,5,15,5,5,5,5,0,115,K08,Indiana,K12571,Historic Newburgh
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K12574,Villa San Giovanni
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K02,California-Nevada-Hawaii,K12575,Carson
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K12579,Bituon Kan Albay Daraga
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K11,Louisiana-Mississippi-West Tennessee,K12583,Sulphur
5,15,0,0,0,5,10,5,0,0,5,15,5,15,5,5,5,5,5,105,K17,New England and Bermuda,K12587,Keene
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K36,Philippine Luzon,K12589,Polangui Movers
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K26,Texas-Oklahoma,K12596,Orange Golden K
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12600,Eferding
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12601,Ried im Innkreis
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K56,Malaysia,K12604,Melaka
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K12606,Braine-le-Comte/Soignies
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K12611,Saint-Ghislain en Borinage
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12612,Wohlensee/Bern
0,15,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,60,K07,Illinois-Eastern Iowa,K12620,Maquoketa
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K33,Colombia,K12628,Horizontes Bucaramanga
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K12629,Yuan Lin Changhua
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K33,Colombia,K12630,Granada-Meta
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K12636,Pau Jeanne D'Albret
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K12648,Novara Monte Rosa
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K12654,Den Haag
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,60,K19,New York,K12664,Corona-East Elmhurst
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K12668,Heerlen
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K12684,Rolla Breakfast Club
5,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,100,K05,Florida,K12685,Lake Region (The)-Keystone Heights-Melrose
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K12688,Ju I Kee Lung City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12701,Zürich-Enge
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K12705,Zafferana Etnea
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K12707,Arnhem
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K12711,La Roche Sur Yon
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,60,K02,California-Nevada-Hawaii,K12722,Woodlake
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K12723,Hannut Geer-Mehaigne
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,5,40,K26,Texas-Oklahoma,K12733,Van
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K52,France-Monaco,K12744,Le Neubourg
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K12746,Ping Chen Taoyuan
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K12748,Hsi Tun Taichung
0,0,0,0,5,5,10,5,0,0,5,15,5,15,5,5,5,0,0,80,K09,Kansas,K12753,Topeka Southwest
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K12757,Shih Fang Yung Ho City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K12758,Tunghai Taichung
0,15,0,0,0,5,0,5,0,5,5,15,5,15,5,5,5,5,0,90,K08,Indiana,K12762,Knute Rockne Memorial Granger
5,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,70,K06,Georgia,K12763,White Oak Golden K Newnan
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K05,Florida,K12766,Colombia U.S.A.-Miami
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K52,France-Monaco,K12767,Salon-Nostradamus
0,15,20,0,5,5,10,5,5,0,5,15,5,0,5,5,5,0,0,105,K19,New York,K12775,Fordham Bronx
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K12777,Prato
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12778,Hollabrunn Weinviertel
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K05,Florida,K12797,Flagler Sunrise West Palm Beach
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K02,California-Nevada-Hawaii,K12798,Green Valley Henderson
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K33,Colombia,K12801,La Hormiga Bucaramanga
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K12814,Y.S.L. Taichung
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K44,Taiwan,K12823,Chia Yi Hsien
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12838,Linz-Nike
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K27,Utah-Idaho,K12842,Shelley
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K12843,Tai San Taipei
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K12844,Mt. Ali Chia Yi Hsien
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K12845,Chu Pei
5,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,0,5,100,K21,Eastern Canada and the Caribbean,K12849,New Kingston
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K12852,Kremstal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K12853,Wissembourg
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K24,Rocky Mountain,K12863,Windsor
0,0,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,65,K23,Pennsylvania,K12868,Norlanco-Rheems
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K16,Nebraska-Iowa,K12869,Southeast Polk
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K12882,Borgomanero
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,80,K02,California-Nevada-Hawaii,K12884,Dayton Township
0,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,65,K22,Pacific Northwest,K12886,Cascade Park
5,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,105,K21,Eastern Canada and the Caribbean,K12890,Barbados South
0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,0,0,45,K35,New Zealand-South Pacific,K12894,Niaouli-Noumea
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,5,5,70,K03,Capital,K12899,Greater Millsboro
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K12907,Tain-Tournon
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K42,Southern Philippine,K12913,Golden Tagum
0,15,0,10,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,90,K56,Malaysia,K12920,Klang
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K12949,Waldshut-Tiengen
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K41,Switzerland-Liechtenstein,K12954,Sarganserland
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12955,Cossonay
0,0,0,0,5,5,10,5,0,0,5,15,5,10,5,5,5,0,5,80,K08,Indiana,K12958,Lawrence Sunrise
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K14,Missouri-Arkansas,K12966,Westside Columbia
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,55,K17,New England and Bermuda,K12968,Peterborough
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K35,New Zealand-South Pacific,K12970,Drury Auckland
0,0,0,0,0,5,10,5,0,5,5,15,5,0,5,5,5,0,0,65,K03,Capital,K12978,Blue Ridge Winchester
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K12990,Murtensee
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K12991,Scicli
0,15,20,0,5,5,10,5,0,0,5,15,5,0,5,5,5,0,5,105,K05,Florida,K13005,East Orange County
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K24,Rocky Mountain,K13014,Mesa Verde-Cortez
5,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,95,K21,Eastern Canada and the Caribbean,K13016,Sarnia-Lambton Golden K
5,0,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,90,K21,Eastern Canada and the Caribbean,K13017,South St. Catherine
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,75,K22,Pacific Northwest,K13030,Fern Ridge Veneta
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,0,50,K26,Texas-Oklahoma,K13035,Ada Diamond K
0,15,0,10,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,75,K06,Georgia,K13045,Conyers
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K41,Switzerland-Liechtenstein,K13046,Mutschellen
5,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,85,K11,Louisiana-Mississippi-West Tennessee,K13054,Algiers
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K46,Netherlands,K13059,Brunssum
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K51,"Korea, Republic of",K13061,Kuri Paldang
0,15,20,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,110,K10,Kentucky-Tennessee,K13072,Rockcastle County
5,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,80,K16,Nebraska-Iowa,K13090,Ogallala Big Mac
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K30,Wisconsin-Upper Michigan,K13095,Sauk Prairie Prairie Du Sac
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K13100,Tsai-Shen Taichung
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K13101,Heilbronn
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13102,Riom
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K13104,Venray Schieepersland
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K40,Norden,K13108,Langesund
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K40,Norden,K13109,Horten Freia
5,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,0,5,75,K21,Eastern Canada and the Caribbean,K13112,Port Antonio
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13113,Pont A Mousson
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K13115,Attnang-Puchheim Phönix
5,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,95,K30,Wisconsin-Upper Michigan,K13120,Alger County
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K13125,Wolfsberg
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K24,Rocky Mountain,K13127,Platte Valley Saratoga
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K13130,West-Friesland
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K13,Minnesota-Dakotas,K13132,Owatonna
0,0,0,0,0,5,0,5,5,0,5,15,5,0,5,5,5,0,0,55,K22,Pacific Northwest,K13141,Wacoka of Cashmere
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K46,Netherlands,K13142,Bilthoven
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,80,K02,California-Nevada-Hawaii,K13147,Gold Country Grass Valley
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,95,K02,California-Nevada-Hawaii,K13148,Farmersville
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K13152,Ta Ya Taichung Hsien
5,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,0,5,100,K21,Eastern Canada and the Caribbean,K13153,Garden Parish (The) Ocho Rios
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K13157,Peloro-Messina
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K34,Australia,K13162,Adelaide Hills (The)
0,0,0,0,5,5,0,5,0,5,5,15,5,0,5,5,5,0,5,65,K36,Philippine Luzon,K13177,Canlubang
0,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,75,K21,Eastern Canada and the Caribbean,K13179,St. Georges-Buff Bay
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K13182,Stäfa
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K13183,Zürich-Hoengg
5,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,85,K06,Georgia,K13184,North Macon
0,15,0,0,0,5,0,5,0,5,5,15,5,0,5,5,5,5,0,75,K22,Pacific Northwest,K13188,Table Rock
5,0,0,0,5,5,10,5,5,5,5,15,5,10,5,5,5,5,5,100,K21,Eastern Canada and the Caribbean,K13192,Providence-Montego Bay
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,85,K19,New York,K13208,Saranac Lake
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K39,Iceland-Faroes,K13210,Reykjavik-Hofdi
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13214,Molsheim-Bugatti
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K13220,Land Van Cuijk
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K13234,Central Azucarera Don Pedro Nasugbu
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K56,Malaysia,K13237,Damansara Kuala Lumpur
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K13,Minnesota-Dakotas,K13242,Annandale
0,15,20,0,5,5,0,5,5,0,5,15,5,0,5,5,5,5,5,105,K02,California-Nevada-Hawaii,K13253,Folsom Lake
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K22,Pacific Northwest,K13255,Vernon-Four Seasons
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13261,Selestat Centre Alsace
5,15,0,0,5,5,0,5,0,0,5,15,5,15,5,5,5,0,5,95,K19,New York,K13269,Greater Westhampton
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K35,New Zealand-South Pacific,K13270,Dzumac Dumbéa
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K02,California-Nevada-Hawaii,K13273,Guadalupe
0,0,0,0,5,5,0,5,0,0,5,15,5,15,5,5,5,0,5,75,K04,Carolinas,K13275,Matthews
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K09,Kansas,K13279,Smith County
0,15,20,0,5,5,0,5,0,0,5,0,5,10,5,5,5,0,5,90,K25,Southwest,K13313,Alamogordo Noon
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,70,K02,California-Nevada-Hawaii,K13315,Chatsworth
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K19,New York,K13317,Plattsburgh Breakfast Club
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K07,Illinois-Eastern Iowa,K13323,Central Dupage County
0,15,0,0,5,5,0,5,0,5,5,15,5,0,5,5,5,0,5,80,K06,Georgia,K13330,Marietta Golden K
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,70,K02,California-Nevada-Hawaii,K13337,Rolling Hills Estates
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,5,50,K19,New York,K13349,Westchester Village Bronx
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K13356,Ta-Tsun Changhua Hsien
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,85,K01,Alabama,K13360,Daphne-Spanish Fort
5,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,75,K19,New York,K13362,North Central Staten Island
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K56,Malaysia,K13364,Bangsar Kuala Lumpur
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K36,Philippine Luzon,K13367,Kuliat Angeles City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K51,"Korea, Republic of",K13368,Namyangju
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K13370,Ping Nan Taoyoan Hsien
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K13371,Jen Ai Taichung
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K13372,San Hsia Taipei Hsien
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K17,New England and Bermuda,K13374,Rockland
0,0,0,0,0,5,0,5,0,0,5,15,5,15,5,5,5,0,0,65,K18,New Jersey,K13380,Jackson
0,0,0,0,0,5,10,5,0,0,5,0,5,15,5,5,5,0,0,60,K03,Capital,K13385,Grafton
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13387,Versailles Royal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K13395,Bad Schwartau
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K13396,Ulm Neu-Ulm
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K13397,Doetinchem-De Graafschap
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K13398,Luzern-Seetal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K13400,Bocholt Kristoffel
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,75,K36,Philippine Luzon,K13402,Dasmarinas North Salitran
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K60,Ecuador,K13413,Santo Domingo Los Colorados
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K02,California-Nevada-Hawaii,K13416,Warner Center-Woodland Hills
0,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,100,K21,Eastern Canada and the Caribbean,K13426,New Providence Nassau
0,15,0,0,0,5,0,5,0,0,5,0,5,15,5,5,5,0,0,65,K06,Georgia,K13433,Mitchell-Baker
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K13441,Izegem Mandeldal
5,0,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,5,65,K20,Ohio,K13451,Stow Munroe Falls
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K46,Netherlands,K13454,Zierikzee Schouwen-Duiveland
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K44,Taiwan,K13481,Wu Chi Taichung Hsien
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K13483,She Tou Changhua Hsien
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K13485,Pintung
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K13486,Lu Hsing Changhua Hsien
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K56,Malaysia,K13488,Metro Kuala Lumpur
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K13490,Saint-Louis Regio
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K07,Illinois-Eastern Iowa,K13492,Fairfield
